ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Male,Currency: Local currency,2024,2020.667,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2024,1036.675,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Female,Currency: Local currency,2024,1680.148,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2024,861.976,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Total,Currency: Local currency,2023,1770.391,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2023,899.965,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2023,472.883,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Male,Currency: Local currency,2023,1904.674,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2023,968.227,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2023,508.751,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Female,Currency: Local currency,2023,1578.771,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2023,802.557,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2023,421.7,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Total,Currency: Local currency,2022,1624.76,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2022,844.492,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2022,423.646,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Male,Currency: Local currency,2022,1756.146,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2022,912.782,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2022,457.904,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Female,Currency: Local currency,2022,1425.591,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2022,740.971,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,"LFS - Permanent Employment Survey, National",Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2022,371.714,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2021,1638.272,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2021,854.124,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2021,422.175,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2021,1730.906,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2021,902.419,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2021,446.046,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2021,1489.581,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2021,776.603,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2021,383.858,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2020,1495.503,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2020,789.528,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2020,427.905,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2020,1565.036,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2020,826.237,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2020,447.8,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2020,1379.345,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2020,728.205,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2020,394.669,Break in series,,Currency: PER - Nuevo sol (PEN) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2019,1585.081,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2019,827.858,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2019,474.964,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2019,1704.991,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2019,890.484,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2019,510.894,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2019,1404.612,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2019,733.602,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2019,420.887,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
Peru,HS - National Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2018,1528.417,,,Currency: PER - Nuevo sol (PEN),Repository: ILO-STATISTICS - Micro data processing
